4848,Rebel Pilot,1,,30
4872,Imperial Pilot,1,,30
4896,Civilian Pilot,1,,30
4920,Zero G Stormtrooper,1,,30
4944,Zero G Worker,1,,30
4968,MK-09 Droid,1,,30
4992,R2-D2 Droid,1,,30
5016,Comm Sat 1,1,,30
5040,Comm Sat 2,1,,30
5064,Comm Sat 3,1,,30
5088,Probe,1,,30
5112,Probe Capsule,1,,30
5136,Nav Buoy 1,1,,30
5160,Nav Buoy 2,1,,30
5184,Nav Buoy 3,1,,30
5208,Hyper Buoy,1,,30
5232,Accelerator Ring,1,,30
5256,Laser Accelerator Ring I,1,,30
5280,Laser Accelerator Ring II,1,,30
5304,Unknown,1,,30
5328,Unknown,1,,30
5352,Unknown,1,,30
5376,Unknown,1,,30
5400,Unknown,1,,30
5424,Unknown,1,,30
5448,Unknown,1,,30
5472,Unknown,1,,30
5496,Unknown,1,,30
5520,Unknown,1,,30
5544,Unknown,1,,30
5568,Unknown,1,,30
5592,Unknown,1,,30
5616,Unknown,1,,30
5640,Unknown,1,,30
5664,Unknown,1,,30
5688,Unknown,1,,30
5712,Unknown,1,,30
5736,Unknown,1,,30
5760,Unknown,1,,30
5784,Unknown,1,,30
5808,Unknown,1,,30
5832,Unknown,1,,30
5856,Unknown,1,,30
5880,Unknown,1,,30
5904,Unknown,1,,30
5928,Unknown,1,,30
5952,Unknown,1,,30
5976,Unknown,1,,30
6000,Unknown,1,,30
6024,Unknown,1,,30
6048,Unknown,1,,30
6072,Unknown,1,,30
6096,Unknown,1,,30
6120,Unknown,1,,30
6144,Unknown,1,,30
6168,Unknown,1,,30
6192,Unknown,1,,30
6216,Unknown,1,,30
6240,Unknown,1,,30
6264,Unknown,1,,30
6288,Unknown,1,,30
6312,Unknown,1,,30
6336,Unknown,1,,30
