3744,XQ5 Platform,1,,19
3768,XQ6 Platform,1,,19
3792,Asteroid Hangar,1,,19
3816,Deep Space Manufacturing Factory,1,,19
3840,Shipyard,1,,19
3864,Repair Yard,1,,19
3888,Golan One,1,,19
3912,Golan Two,1,,19
3936,Golan Three,1,,19
3960,Derilyn Platform,1,,19
3984,Sensor Array,1,,19
4008,Comm Relay,1,,19
4032,Space Colony 1,1,,19
4056,Space Colony 2,1,,19
4080,Space Colony 3,1,,19
4104,Casino (Dunari's Rest),1,,19
4128,Cargo Facility 1,1,,19
4152,Cargo Facility 2,1,,19
4176,Asteroid Mining Unit,1,,19
4200,Processing Plant,1,,19
4224,Rebel Platform,1,,19
4248,Imperial Research Center,1,,19
4272,Family Base,1,,19
4296,Family Repair Yard,1,,19
4320,Pirate Shipyard,1,,19
4344,Industrial Complex,1,,19
4368,*Pirate Junkyard Base,1,,19
4392,*Reserved Station,1,,19
4416,*Reserved Station,1,,19
4440,*Reserved Station,1,,19
4464,*Reserved Station,1,,19
4488,*Reserved Station,1,,19
4512,*Reserved Station,1,,19
4536,*Reserved Station,1,,19
4560,*Reserved Station,1,,19
4584,New Laser Battery,1,,19
4608,New Ion Battery,1,,19
4632,Asteroid Laser Battery,1,,19
4656,Asteroid Warhaead Launcher,1,,19
4680,Gun Emplacement,1,,19
4704,Large Gun Emplacement,1,,19
4728,Large Gun /Warhead Emplacement,1,,19
4752,*Homing Mine A,1,,19
4776,Homing Mine B,1,,19
4800,Proximity Mine A,1,,19
4824,Proximity Mine B,1,,19
4848,Rebel Pilot,1,,19
4872,Imperial Pilot,1,,19
4896,Civilian Pilot,1,,19
4920,Zero G Stormtrooper,1,,19
4944,Zero G Worker,1,,19
4968,MK-09 Droid,1,,19
4992,R2-D2 Droid,1,,19
5016,Comm Sat 1,1,,19
5040,Comm Sat 2,1,,19
5064,Comm Sat 3,1,,19
5088,Probe,1,,19
5112,Probe Capsule,1,,19
5136,Nav Buoy 1,1,,19
5160,Nav Buoy 2,1,,19
5184,Nav Buoy 3,1,,19
5208,Hyper Buoy,1,,19
5232,Accelerator Ring,1,,19
5256,Laser Accelerator Ring I,1,,19
5280,Laser Accelerator Ring II,1,,19
5304,Unknown,1,,19
5328,Unknown,1,,19
5352,Unknown,1,,19
5376,Unknown,1,,19
5400,Unknown,1,,19
5424,Unknown,1,,19
5448,Unknown,1,,19
5472,Unknown,1,,19
5496,Unknown,1,,19
5520,Unknown,1,,19
5544,Unknown,1,,19
5568,Unknown,1,,19
5592,Unknown,1,,19
5616,Unknown,1,,19
5640,Unknown,1,,19
5664,Unknown,1,,19
5688,Unknown,1,,19
5712,Unknown,1,,19
5736,Unknown,1,,19
5760,Unknown,1,,19
5784,Unknown,1,,19
5808,Unknown,1,,19
5832,Unknown,1,,19
5856,Unknown,1,,19
5880,Unknown,1,,19
5904,Unknown,1,,19
5928,Unknown,1,,19
5952,Unknown,1,,19
5976,Unknown,1,,19
6000,Unknown,1,,19
6024,Unknown,1,,19
6048,Unknown,1,,19
6072,Unknown,1,,19
6096,Unknown,1,,19
6120,Unknown,1,,19
6144,Unknown,1,,19
6168,Unknown,1,,19
6192,Unknown,1,,19
6216,Unknown,1,,19
6240,Unknown,1,,19
6264,Unknown,1,,19
6288,Unknown,1,,19
6312,Unknown,1,,19
6336,Unknown,1,,19
